alt,XM,ZXN_HPC,FN,FG,SFC,FNqW2,WF,WF_total,St2_W,St2_T,St2_Ts,St2_P,St3_W,St3_T,St3_Ts,St3_P,St5_W,St5_T,St5_Ts,St5_P
965.33,0.37,0.98584,3.3042,4.3747,27.661,384.38,0.091397,0.091397,8.5962,289.6,265.79,99.203,8.5962,538.02,531.57,669.31,8.6876,716.65,696.79,176.53
1340.3,0.32625,0.76084,0.86893,1.4049,42.113,177.27,0.036593,0.036593,4.9017,285.4,279.14,92.824,4.9017,441.64,435.85,334.32,4.9382,577.96,567.57,110.97
4340.3,0.67625,0.96084,2.2938,3.7887,29.977,335.44,0.068763,0.068763,6.8383,283.75,262.37,80.092,6.8383,522.48,516.14,521.77,6.9071,687.05,667.59,137.24
5840.3,0.15125,0.66084,0.40631,0.51281,51.687,183.01,0.021001,0.021001,2.2201,251.33,247.91,49,2.2201,372.62,368.22,146.87,2.2411,550.29,543.19,57.132
2840.3,0.50125,0.86084,1.3808,2.3784,33.51,228.41,0.046269,0.046269,6.0451,283.26,270.7,84.94,6.0451,481.75,475.31,427.01,6.0914,590.35,574.39,115.6
2090.3,0.063745,0.91084,2.5703,2.7069,23.406,398.4,0.06016,0.06016,6.4515,274.79,257.58,78.832,6.4515,494.49,488.33,476.8,6.5116,648.96,631.63,128.97
5090.3,0.41375,0.71084,0.40466,0.81186,54.812,131.66,0.02218,0.02218,3.0734,263.81,258.87,60.048,3.0734,400.98,395.66,199.7,3.0956,522.41,513.47,67.629
3590.3,0.23875,0.81084,1.217,1.5757,30.306,264.27,0.036881,0.036881,4.6051,267.84,257.95,67.635,4.6051,448.33,442.55,319.21,4.642,581.84,568.32,93.372
590.33,0.58875,0.61084,-0.061172,0.68621,-299,-16.289,0.019586,0.019586,3.7554,304.03,301.7,119.4,3.7554,395.75,390.28,238.03,3.775,495.91,491.15,106.25
402.83,0.26062,0.97334,3.3657,4.1266,26.446,390.52,0.089007,0.089007,8.6185,289.42,267.09,101.25,8.6185,532.91,526.47,665.34,8.7075,704.83,685.19,176.04
3402.8,0.61062,0.77334,0.52273,1.4765,53.632,109.44,0.028035,0.028035,4.7765,285.9,278.8,85.658,4.7765,443.6,437.23,312.91,4.8045,515.52,504.1,92.994
4902.8,0.08562,0.87334,1.7175,1.8435,23.821,374.67,0.040912,0.040912,4.584,256.66,241.33,55.006,4.584,461.6,455.87,328.08,4.6249,608.24,591.92,88.927
1902.8,0.43562,0.67334,0.2923,0.82347,86.522,79.812,0.02529,0.02529,3.6624,286.27,282.84,91.666,3.6624,405.45,400.19,240.62,3.6877,543.05,536.23,94.749
2652.8,0.17312,0.72334,0.76608,0.97876,39.632,205.77,0.030361,0.030361,3.723,272.53,267.56,74.808,3.723,416.03,410.87,253.01,3.7533,580.27,571.28,90.375
5652.8,0.52312,0.92334,1.6917,2.5574,28.761,325.02,0.048656,0.048656,5.2049,265.19,245.96,59.618,5.2049,488.12,482.06,383.07,5.2536,637.65,619.5,100.41
4152.8,0.34812,0.62334,0.21757,0.4921,94.013,89.392,0.020454,0.020454,2.4339,267.5,264.96,65.707,2.4339,372.23,367.79,160.22,2.4543,541.52,535.92,68.921
1152.8,0.69812,0.82334,0.79699,2.4375,51.031,113.91,0.040671,0.040671,6.9965,308.01,299.18,122.17,6.9965,484.73,477.61,474.31,7.0372,542.61,529.04,132.52
777.83,0.04187,0.64834,0.64953,0.69639,47.295,195.76,0.030719,0.030719,3.3179,283.19,280.52,92.436,3.3179,398.93,394.5,233.97,3.3486,625.7,619.79,104.34
3777.8,0.39187,0.84834,1.3138,1.9735,31.191,254,0.040977,0.040977,5.1723,271.7,259.37,70.534,5.1723,466.22,460.13,363.14,5.2133,586.4,570.97,99.739
5277.8,0.21687,0.74834,0.73388,0.95873,35.316,226.12,0.025918,0.025918,3.2455,256.24,249.51,53.779,3.2455,411.29,406.09,217.21,3.2714,550.19,539.42,69.028
2277.8,0.56687,0.94834,2.422,3.879,30.335,312.34,0.073471,0.073471,7.7543,290.94,271.53,95.501,7.7543,524.46,517.94,585.86,7.8277,672.39,653.31,153.78
1527.8,0.30437,0.89834,2.1502,2.8533,28.329,311.28,0.060913,0.060913,6.9076,283.38,267.91,89.861,6.9076,498.3,491.92,506.35,6.9685,638.25,621.32,137.28
4527.8,0.65437,0.69834,0.13596,0.87635,133.6,38.754,0.018164,0.018164,3.5083,280.92,276.51,76.689,3.5083,406.06,400.06,217.22,3.5265,468.82,460.61,72.905
3027.8,0.12937,0.99834,3.1944,3.4787,24.176,477.61,0.077227,0.077227,6.6884,269.37,242.09,70.683,6.6884,523.39,517.4,525.08,6.7656,730.45,710.31,138.82
27.832,0.47937,0.79834,0.97593,2.0303,45.622,150.94,0.044523,0.044523,6.4657,301.22,293.62,118.19,6.4657,470.5,464.02,444.88,6.5102,577.28,565.29,137.12
39.551,0.13074,0.63506,0.53744,0.68997,58.543,156.69,0.031464,0.031464,3.4299,288.88,286.46,102.06,3.4299,399.37,394.99,243.46,3.4614,630.36,624.89,112.74
3039.6,0.48074,0.83506,1.1596,2.0343,35.122,209.32,0.040727,0.040727,5.5398,280.82,269.94,81.712,5.5398,468.67,462.37,384.64,5.5805,573.97,559.28,106.93
4539.6,0.30574,0.73506,0.61865,0.95247,41.929,182.71,0.025939,0.025939,3.386,263.49,257.64,61.275,3.386,411.67,406.38,225.19,3.412,547,537.07,74.247
1539.6,0.65574,0.93506,2.3091,4.1719,32.52,271.77,0.07509,0.07509,8.4964,302.09,284.84,112.32,8.4964,530.48,523.67,636.09,8.5715,658.92,640.18,166.62
2289.6,0.21824,0.88506,2.0277,2.4727,26.768,329.61,0.054278,0.054278,6.1519,275.88,260.97,79.266,6.1519,485.87,479.71,447.12,6.2061,629.38,612.99,122.36
5289.6,0.56824,0.68506,0.18526,0.72591,98.074,62.194,0.018169,0.018169,2.9788,270.19,266.07,64.691,2.9788,393.14,387.58,186.18,2.997,481.42,473.53,64.67
3789.6,0.043237,0.98506,2.9879,3.073,22.79,494.01,0.068095,0.068095,6.0483,263.62,237.3,63.433,6.0483,511.94,506.07,469.23,6.1164,712.96,693.15,123.97
789.55,0.39324,0.78506,0.97439,1.7248,41.967,172.21,0.040892,0.040892,5.6582,291.78,284.55,102.57,5.6582,456.96,450.83,388.36,5.6991,578.91,567.45,122.77
1164.6,0.34949,0.96006,2.892,3.8374,27.715,359.02,0.08015,0.08015,8.0553,287.45,266.46,95.861,8.0553,525.59,519.18,614.78,8.1355,687.76,668.41,162.2
4164.6,0.69949,0.76006,0.33775,1.3552,68.841,75.227,0.023251,0.023251,4.4897,286.67,280.13,83.653,4.4897,437.08,430.55,286.85,4.513,487.03,475.95,84.582
5664.6,0.17449,0.86006,1.4286,1.6603,25.636,341.92,0.036623,0.036623,4.1781,252.86,238.35,50.453,4.1781,452.85,447.22,295.97,4.2147,595.33,579.2,80.186
2664.6,0.52449,0.66006,0.15382,0.74948,138.02,44.688,0.02123,0.02123,3.4421,285.76,282.51,88.237,3.4421,398.19,392.73,219.7,3.4633,509.78,503.36,86.153
1914.6,0.086987,0.71006,0.82905,0.93737,38.214,221.64,0.031681,0.031681,3.7405,276.12,271.76,80.769,3.7405,414.34,409.33,256.72,3.7722,596.11,587.8,96.666
4914.6,0.43699,0.91006,1.6715,2.4149,28.485,315.35,0.047613,0.047613,5.3006,266.01,248.16,62.302,5.3006,483.68,477.6,386.04,5.3482,624.17,606.48,101.33
3414.6,0.26199,0.61006,0.26156,0.46873,83.826,108.15,0.021926,0.021926,2.4184,269.61,267.37,69.742,2.4184,371.16,366.99,163.59,2.4404,569.4,564.21,74.563
414.55,0.61199,0.81006,0.83359,2.2577,50.816,121.33,0.04236,0.04236,6.8702,306.83,298.75,124.18,6.8702,478.92,472.04,467.6,6.9126,555.11,542.45,136.99
602.05,0.24011,0.77256,1.1204,1.55,37.133,211.62,0.041602,0.041602,5.2942,287.52,280.86,98.16,5.2942,449.3,443.5,366.89,5.3358,597.9,587.09,121.61
3602.1,0.59011,0.97256,2.5433,3.922,29.281,355.12,0.074469,0.074469,7.1618,283.21,260.35,82.157,7.1618,526.43,520.11,551.4,7.2363,700.4,680.6,145.24
5102.1,0.065112,0.67256,0.52961,0.58086,42.768,215.45,0.02265,0.02265,2.4581,255.2,251.56,53.446,2.4581,380.94,376.44,164.35,2.4808,563.28,555.86,63.383
2102.1,0.41511,0.87256,1.6607,2.547,31.424,258.38,0.052188,0.052188,6.4276,283.96,270.59,88.378,6.4276,487.95,481.55,460.82,6.4798,610.14,594.04,125.54
2852.1,0.15261,0.92256,2.3805,2.6906,24.556,385.74,0.058456,0.058456,6.1713,270.87,252.23,72.609,6.1713,494.35,488.23,457.49,6.2298,650.48,632.63,122.1
5852.1,0.50261,0.72256,0.36489,0.85704,56.648,118.17,0.02067,0.02067,3.0879,262.77,257.26,57.216,3.0879,403.68,398.18,198.08,3.1086,502.56,492.79,63.294
4352.1,0.32761,0.82256,1.1441,1.6225,31.169,253.21,0.035659,0.035659,4.5182,265.45,254.59,63.408,4.5182,450.4,444.56,312.9,4.5539,574.81,560.51,88.367
1352.1,0.67761,0.62256,-0.14941,0.72746,-108.48,-38.688,0.016208,0.016208,3.8619,305.03,302.44,117.1,3.8619,397.77,391.76,235.37,3.8781,458.45,453.44,98.669
977.05,0.021362,0.84756,2.2037,2.2485,24.539,353.27,0.054076,0.054076,6.238,281.82,270.28,90.154,6.238,477.94,471.87,449.18,6.292,628.51,614.03,130.71
3977.1,0.37136,0.64756,0.25714,0.58307,82.86,95.134,0.021306,0.021306,2.7029,269.55,266.56,68.004,2.7029,382.1,377.36,176.99,2.7242,538.16,531.85,71.924
5477.1,0.19636,0.94756,2.0829,2.3918,24.543,421.89,0.05112,0.05112,4.9371,254.5,231.42,52.045,4.9371,486.9,481.13,370.74,4.9882,665.44,646.59,97.525
2477.1,0.54636,0.74756,0.46813,1.3075,60.708,100.77,0.028419,0.028419,4.6456,288.32,282.5,91.756,4.6456,435.63,429.48,304.35,4.6741,526.07,516.11,97.983
1727.1,0.28386,0.69756,0.55356,0.91227,53.743,146.14,0.02975,0.02975,3.7878,281.39,277.42,86.96,3.7878,412.56,407.43,256.07,3.8175,577.34,569.61,98.09
4727.1,0.63386,0.89756,1.5133,2.6908,31.675,262.09,0.047935,0.047935,5.7742,278.15,262.37,73.429,5.7742,491.16,484.76,416.59,5.8221,610.81,593.25,108.86
3227.1,0.10886,0.79756,1.3107,1.471,28.071,291.68,0.036793,0.036793,4.4937,267.81,258.84,68.675,4.4937,443.13,437.5,311.49,4.5305,587.55,574.82,94.412
227.05,0.45886,0.99756,3.6232,5.1297,28.991,374.62,0.10504,0.10504,9.6719,298.76,274.64,113.95,9.6719,552.72,546.07,762.17,9.7769,734.41,714.15,201.15
320.8,0.2948,0.85381,1.8449,2.5397,31.153,265.44,0.057475,0.057475,6.9503,291.04,279.56,103.59,6.9503,488.27,481.9,499.87,7.0078,623.48,608.76,143.51
3320.8,0.6448,0.65381,0.0091386,0.73209,299,2.6681,0.017044,0.017044,3.4252,288.77,285.55,89.008,3.4252,395.54,389.68,210,3.4422,466.11,459.82,80.015
4820.8,0.1198,0.95381,2.3382,2.5413,23.524,443.11,0.055002,0.055002,5.2767,257.55,234.07,55.884,5.2767,492.43,486.58,398.09,5.3317,672.42,653.42,104.88
1820.8,0.4698,0.75381,0.61537,1.3737,52.426,127.06,0.032261,0.032261,4.8433,288.53,282.56,94.549,4.8433,439.72,433.7,323.15,4.8755,548.78,538.64,105.52
2570.8,0.0323,0.60381,0.43931,0.46536,55.802,179.96,0.024515,0.024515,2.4411,271.5,269.45,74.075,2.4411,373.15,369.27,171.7,2.4657,612.46,607.53,82.024
5570.8,0.3823,0.80381,0.89202,1.3656,33.412,229.18,0.029804,0.029804,3.8921,259.32,249.35,55.335,3.8921,436.67,430.98,264.86,3.9219,553.61,539.89,74.829
4070.8,0.2073,0.70381,0.57685,0.7845,44.093,186.78,0.025435,0.025435,3.0884,263.94,259.44,62.931,3.0884,400.31,395.33,206.64,3.1139,561.61,553.16,74.766
1070.8,0.5573,0.90381,1.9521,3.4447,33.273,245.03,0.064953,0.064953,7.9668,298.68,283.81,110.03,7.9668,514.2,507.47,582.06,8.0317,628.35,610.95,154.2
1445.8,0.16355,0.72881,0.87058,1.1004,39.39,207.4,0.034292,0.034292,4.1977,280.25,275.29,86.725,4.1977,425.18,419.9,288.21,4.232,594.41,585.43,104.34
4445.8,0.51355,0.92881,1.8936,2.875,29.084,319.88,0.055073,0.055073,5.9196,272.95,253.9,69.607,5.9196,498.36,492.12,438.4,5.9747,645.67,627.31,114.94
5945.8,0.33855,0.62881,0.21344,0.43547,88.765,103.08,0.018946,0.018946,2.0707,255.23,252.49,51.459,2.0707,362.82,358.45,134.06,2.0896,524.1,518.12,55.071
2945.8,0.68855,0.82881,0.84709,2.2145,43.702,140.26,0.037019,0.037019,6.0394,294.55,284.72,96.938,6.0394,475.45,468.62,409.59,6.0764,540.24,525.91,111.32
2195.8,0.25105,0.97881,3.0324,3.6409,25.753,415.12,0.078092,0.078092,7.3048,277.34,252.99,81.059,7.3048,522.69,516.52,564.46,7.3829,706.19,686.41,148.94
5195.8,0.60105,0.77881,0.54533,1.3328,46.249,133.11,0.025221,0.025221,4.0969,272.79,264.89,67.18,4.0969,434.68,428.55,267.97,4.1221,509.39,497.16,76.669
3695.8,0.07605,0.87881,1.9582,2.0875,23.771,375.26,0.046548,0.046548,5.2183,264.43,249.22,64.383,5.2183,471.79,465.89,376.19,5.2648,618.91,602.7,102.71
695.8,0.42605,0.67881,0.33404,0.92726,85.597,80.998,0.028593,0.028593,4.124,293.94,290.5,105.64,4.124,414.62,409.26,274.31,4.1526,557.69,550.85,109.32
508.3,0.054175,0.94131,3.3155,3.4598,23.346,421.24,0.077404,0.077404,7.8708,285.01,265.76,95.562,7.8708,516.59,510.3,596.02,7.9482,680.65,662.22,160.26
3508.3,0.40417,0.74131,0.58334,1.1001,47.471,149.02,0.027692,0.027692,3.9145,274.03,268.19,73.52,3.9145,422.52,416.91,259.58,3.9422,542.73,532.77,85.095
5008.3,0.22917,0.84131,1.3201,1.6385,27.574,304.66,0.036401,0.036401,4.3332,258.29,245.62,55.971,4.3332,451.33,445.63,303.96,4.3696,586.99,571.72,84.019
2008.3,0.57917,0.64131,0.038614,0.72786,299,10.79,0.019719,0.019719,3.5788,293.58,290.71,99.681,3.5788,396.99,391.41,225.31,3.5986,494.04,488.26,92.007
2758.3,0.31667,0.79131,1.0246,1.5223,35.187,214.85,0.036053,0.036053,4.7688,275.65,267.4,77.495,4.7688,445.87,440.01,326.5,4.8049,572.18,559.95,99.451
5758.3,0.66667,0.99131,2.3628,3.652,29.159,387.92,0.068896,0.068896,6.0909,273.05,247.02,65.707,6.0909,524.66,518.59,476.22,6.1598,724.12,704.14,125.82
4258.3,0.14167,0.69131,0.57424,0.70574,43.047,200.2,0.024719,0.024719,2.8684,261.52,257.41,60.435,2.8684,393.59,388.81,192.45,2.8931,566.6,558.61,71.89
1258.3,0.49167,0.89131,1.8534,3.0786,32.555,249.48,0.060337,0.060337,7.4289,293.53,279.31,102.75,7.4289,504.38,497.77,538.84,7.4893,621.49,604.71,144.55
883.3,0.18542,0.66631,0.55989,0.78256,54.983,157.07,0.030784,0.030784,3.5645,284.35,281.29,93.367,3.5645,405.1,400.42,247.03,3.5953,607.34,600.92,104.68
3883.3,0.53542,0.86631,1.3188,2.298,32.873,234.44,0.043353,0.043353,5.6253,278.01,264.71,76.073,5.6253,478.51,472.15,396.88,5.6686,586.25,569.86,105.68
5383.3,0.010425,0.76631,1.0292,1.0403,26.937,308.26,0.027724,0.027724,3.3388,253.16,245.34,51.314,3.3388,416.88,411.67,226.43,3.3665,562.5,550.78,69.832
2383.3,0.36042,0.96631,2.7317,3.5992,27.258,375.76,0.074461,0.074461,7.2699,279.75,257.19,82.904,7.2699,520.02,513.77,556.13,7.3443,691.04,671.5,146.44
1633.3,0.097925,0.81631,1.6489,1.8271,27.476,302.8,0.045307,0.045307,5.4456,278.07,268.46,83.742,5.4456,460.7,454.82,384.14,5.4909,608.29,595.15,115.86
4633.3,0.44792,0.61631,0.12924,0.47393,141.72,54.089,0.018315,0.018315,2.3893,268.41,265.9,65.097,2.3893,368.74,364.11,152.86,2.4076,509.76,504.37,64.907
3133.3,0.27292,0.91631,2.1113,2.6557,26.549,347.25,0.056052,0.056052,6.08,271.78,253.82,72.591,6.08,492.65,486.49,447.86,6.1361,641.26,623.55,119.1
133.3,0.62292,0.71631,0.19029,1.3289,149.04,35.376,0.028362,0.028362,5.3791,309.56,305.21,129.55,5.3791,439.37,432.93,347.66,5.4075,516.92,508.89,122.96
180.18,0.20183,0.90693,2.6537,3.1855,26.767,342.08,0.071033,0.071033,7.7577,289.32,273.55,102.04,7.7577,508.28,501.95,576.33,7.8287,658.25,641.15,158.02
3180.2,0.55183,0.70693,0.27127,0.96875,84.421,70.375,0.022901,0.022901,3.8546,283.8,279.3,84.273,3.8546,414.07,408.26,246.61,3.8775,506.58,498.32,85.482
4680.2,0.026831,0.80693,1.3488,1.3835,25.018,335.41,0.033744,0.033744,4.0211,257.77,247.59,56.397,4.0211,438.24,432.73,278.8,4.0549,582.08,568.45,81.275
1680.2,0.37683,0.60693,0.18308,0.55536,125.85,61.861,0.023041,0.023041,2.9595,285.11,282.92,91.222,2.9595,382.74,378.25,198.99,2.9826,560.28,555.38,92.261
2430.2,0.11433,0.75693,1.0584,1.2185,32.438,250.04,0.034331,0.034331,4.2327,273.07,266.66,76.032,4.2327,430.39,424.96,290.29,4.2671,586.11,575.64,96.799
5430.2,0.46433,0.95693,2.0512,2.86,27.604,375.5,0.056623,0.056623,5.4627,263.78,240.61,59.108,5.4627,500.25,494.26,413.63,5.5193,677.02,657.84,108.83
3930.2,0.28933,0.65693,0.34637,0.60116,65.571,127.79,0.022712,0.022712,2.7104,267.01,263.86,65.926,2.7104,384.35,379.7,180.09,2.7331,555.58,548.94,72.622
930.18,0.63933,0.85693,1.2688,2.8944,40.431,168.03,0.0513,0.0513,7.5512,305.17,294.15,119.33,7.5512,499.19,492.16,529.78,7.6025,580.39,564.92,144.01
1305.2,0.070581,0.68193,0.7356,0.81979,42.694,206.76,0.031406,0.031406,3.5577,279.95,276.5,86.9,3.5577,407.36,402.64,246.85,3.5891,610.44,603.43,100.8
4305.2,0.42058,0.88193,1.509,2.2333,29.592,283.37,0.044656,0.044656,5.3252,269.39,254.27,66.895,5.3252,476.67,470.54,380.9,5.3698,603.6,586.69,101.27
5805.2,0.24558,0.78193,0.86986,1.139,31.852,251.88,0.027706,0.027706,3.4535,253.44,244.62,50.533,3.4535,423.15,417.77,234.02,3.4812,554.99,542.32,68.917
2805.2,0.59558,0.98193,2.8187,4.3648,29.535,357.67,0.083252,0.083252,7.8808,289.1,265.77,91.351,7.8808,536.28,529.84,612.08,7.964,713.02,693.17,161.37
2055.2,0.33308,0.83193,1.3937,2.0264,32.308,243.85,0.045028,0.045028,5.7156,280.9,270.31,85.257,5.7156,468.82,462.67,401.7,5.7606,595.27,581,115.58
5055.2,0.68308,0.63193,-0.0395,0.57068,-299,-14.166,0.013645,0.013645,2.7883,279.16,276.23,73.285,2.7883,378,372.3,165.83,2.802,436.19,430.41,63.533
3555.2,0.15808,0.93193,2.3317,2.6339,24.328,398.12,0.056726,0.056726,5.8568,266.37,246.28,66.448,5.8568,492.9,486.86,435.66,5.9135,653.79,635.57,115.43
555.18,0.50808,0.73193,0.45535,1.3351,70.932,88.934,0.032299,0.032299,5.1201,299.25,294.34,113.1,5.1201,439.08,433,339.52,5.1524,546.55,537.72,118.22
742.68,0.13621,0.89443,2.5305,2.8582,25.567,354.89,0.064697,0.064697,7.1303,284.38,269.3,93.925,7.1303,498.73,492.41,525.51,7.195,649.4,632.81,145.27
3742.7,0.48621,0.69443,0.29431,0.83304,75.657,86.499,0.022267,0.022267,3.4024,276.32,272.13,74.924,3.4024,403.76,398.29,218.96,3.4247,515.32,507.45,78.286
5242.7,0.31121,0.99443,2.4314,2.9736,26.246,446.01,0.063815,0.063815,5.4514,259,231.5,55.924,5.4514,511.54,505.78,426.13,5.5152,724.32,704.32,112.6
2242.7,0.66121,0.79443,0.60273,1.8683,54.428,104.42,0.032805,0.032805,5.7721,297.53,289.78,103.43,5.7721,462.42,455.65,382.87,5.8049,524.03,511.8,110.73
2992.7,0.22371,0.64443,0.38436,0.58841,63.504,138.49,0.024409,0.024409,2.7753,271.39,268.6,72.664,2.7753,384.91,380.45,188.28,2.7997,579.01,572.87,80.34
5992.7,0.57371,0.84443,0.98331,1.7885,33.576,221.77,0.033016,0.033016,4.4339,265.63,253.17,59.041,4.4339,457.36,451.28,305.7,4.4669,557.94,542.17,80.888
4492.7,0.048706,0.74443,0.91625,0.96923,30.397,271.74,0.027851,0.027851,3.3718,259.07,252.72,57.88,3.3718,412.87,407.73,227.89,3.3996,565.94,555.56,74.869
1492.7,0.39871,0.94443,2.5698,3.6022,28.623,332,0.073555,0.073555,7.7404,287.31,267.96,94.432,7.7404,519.25,512.82,583.37,7.814,669.97,651.13,153.85
1117.7,0.26746,0.71943,0.7017,1.0861,47.666,164.05,0.033447,0.033447,4.2774,284.91,280.33,93.116,4.2774,424.61,419.26,291.48,4.3109,585.73,577.24,107.54
4117.7,0.61746,0.91943,1.8167,3.0835,30.796,287.06,0.055948,0.055948,6.3289,281.35,263.9,78.51,6.3289,503.25,496.85,465.73,6.3849,636.56,618.43,121.91
5617.7,0.092456,0.61943,0.33967,0.39652,60.909,175.7,0.020689,0.020689,1.9332,252.07,249.61,50.006,1.9332,359.44,355.49,130.06,1.9539,565.64,559.91,56.553
2617.7,0.44246,0.81943,1.0955,1.8906,36.192,201.25,0.039648,0.039648,5.4433,281.77,272.01,84.175,5.4433,462.83,456.6,375.57,5.483,571.43,557.71,107.76
1867.7,0.0049561,0.96943,3.4256,3.4376,22.147,473.64,0.075867,0.075867,7.2326,276.01,252.62,80.811,7.2326,517.55,511.41,555.12,7.3084,697.04,677.52,146.93
4867.7,0.35496,0.76943,0.73846,1.1636,37.547,197.99,0.027727,0.027727,3.7298,262.99,255.35,59.988,3.7298,424.97,419.41,249.71,3.7576,544.62,532.93,75.733
3367.7,0.17996,0.86943,1.7829,2.0978,26.094,333.3,0.046521,0.046521,5.3491,267.99,253.8,68.421,5.3491,471.89,465.93,383.78,5.3957,613.96,598.08,105.51
367.68,0.52996,0.66943,0.16441,0.94779,158.64,37.692,0.026082,0.026082,4.3619,301.83,298.57,117.43,4.3619,416.14,410.46,283.64,4.388,530.33,523.91,113.41
273.93,0.037769,0.77568,1.5037,1.5724,29.529,280.79,0.044404,0.044404,5.3554,286.45,279.67,98.175,5.3554,450.6,444.9,375.39,5.3998,613.94,603.29,125.76
3273.9,0.38777,0.97568,2.662,3.5259,27.227,391.31,0.072478,0.072478,6.8026,274.91,250.71,75.101,6.8026,519.08,512.95,524.11,6.8751,701.89,682.09,138.16
4773.9,0.21277,0.67568,0.44186,0.62126,51.322,168.48,0.022677,0.022677,2.6226,259.45,255.74,57.457,2.6226,385.1,380.42,174.13,2.6452,554.71,547.25,66.476
1773.9,0.56277,0.87568,1.5437,2.8704,34.783,218.32,0.053692,0.053692,7.0705,294.17,281.17,101.36,7.0705,498.01,491.27,504.73,7.1241,600.86,584.32,135.27
2523.9,0.30027,0.92568,2.2743,2.9292,27.027,344.65,0.061467,0.061467,6.5989,276.65,258.21,79.266,6.5989,501.27,495.02,489.87,6.6604,650.91,632.84,129.96
5523.9,0.65027,0.72568,0.24738,0.96492,77.255,71.395,0.019112,0.019112,3.465,273.62,268.14,66.895,3.465,411.98,405.98,217.45,3.4841,475.34,465.57,67.459
4023.9,0.12527,0.82568,1.4304,1.6141,26.499,316.52,0.037904,0.037904,4.519,262.82,251.63,62.126,4.519,450.29,444.59,316.54,4.5569,591.68,577.33,90.683
1023.9,0.47527,0.62568,0.12173,0.68247,190.08,34.703,0.023138,0.023138,3.5077,294.23,291.73,104.6,3.5077,395.14,390.09,230.15,3.5309,536.07,530.83,101.38
1398.9,0.25652,0.80068,1.2738,1.7404,33.476,234.55,0.042642,0.042642,5.4308,282.74,274.32,89.619,5.4308,456.92,450.97,378.02,5.4735,594.2,581.8,116.6
4398.9,0.60652,0.60068,-0.026485,0.47804,-299,-10.285,0.014804,0.014804,2.5752,278.69,276.33,75.01,2.5752,368.67,363.53,156.91,2.59,457.88,453.02,66.756
5898.9,0.081519,0.90068,1.7685,1.8806,23.143,407.45,0.040928,0.040928,4.3403,250.14,231.72,48.062,4.3403,464.35,458.72,314.89,4.3813,620.84,603.6,83.464
2898.9,0.43152,0.70068,0.38193,0.90071,65.933,104.53,0.025182,0.025182,3.654,279.35,275.1,80.712,3.654,409.87,404.46,239.3,3.6791,536.17,528.18,86.737
2148.9,0.16902,0.65068,0.47566,0.64487,56.542,157.73,0.026895,0.026895,3.0157,275.75,272.92,79.608,3.0157,391.82,387.33,207.56,3.0426,596.96,590.72,89.175
5148.9,0.51902,0.85068,1.1134,1.9063,32.655,233.18,0.036357,0.036357,4.7748,268.43,255.68,63.634,4.7748,462.84,456.71,331.93,4.8111,569.37,553.54,88.6
3648.9,0.34402,0.75068,0.69184,1.1303,41.728,176.99,0.028869,0.028869,3.9089,270.7,264.37,70.019,3.9089,424.08,418.53,261.53,3.9378,551.69,541.25,84.487
648.93,0.69402,0.95068,2.6931,4.9595,32.991,278.59,0.088848,0.088848,9.667,311.27,293.4,129.37,9.667,546.81,539.8,735.76,9.7558,681.97,662.61,193.06
461.43,0.32214,0.61318,0.26353,0.62126,101.63,80.339,0.026782,0.026782,3.2803,291.08,288.88,103.05,3.2803,391.56,387.1,226.26,3.307,590.04,585.05,106.59
3461.4,0.67214,0.81318,0.72384,1.9282,45.426,132.01,0.032881,0.032881,5.4834,289.69,280.58,89.468,5.4834,464.04,457.35,367.11,5.5163,528.17,514.61,101.3
4961.4,0.14714,0.71318,0.63504,0.77266,38.609,217.77,0.024518,0.024518,2.9161,257.01,251.98,55.127,2.9161,398.18,393.23,194.76,2.9406,556.75,547.69,67.834
1961.4,0.49714,0.91318,2.0271,3.2323,30.945,278.19,0.062729,0.062729,7.2867,289.04,272.7,94.574,7.2867,508.61,502.12,535.6,7.3494,636.26,618.47,141.4
2711.4,0.059644,0.86318,2.0108,2.1199,24.158,362.52,0.048577,0.048577,5.5467,270.72,257.22,72.901,5.5467,472.77,466.81,398.7,5.5952,619.54,604.07,111.47
5711.4,0.40964,0.66318,0.24763,0.56738,77.218,100.78,0.019122,0.019122,2.457,259.47,255.93,55.092,2.457,377.92,373.05,157.24,2.4761,511.39,504.31,58.953
4211.4,0.23464,0.96318,2.4279,2.8691,25.177,418.06,0.061126,0.061126,5.8074,263.65,239.73,62.304,5.8074,502.53,496.58,441.89,5.8686,683.94,664.57,116.32
1211.4,0.58464,0.76318,0.51238,1.5981,63.887,92.601,0.032735,0.032735,5.5332,299.47,293.31,110.41,5.5332,451.65,445.16,365.97,5.5659,533.69,523.26,115.83
836.43,0.10339,0.98818,3.7495,4.0365,23.887,455.45,0.089564,0.089564,8.2325,283.32,258.47,92.36,8.2325,532.64,526.34,642.02,8.3221,719.88,700.11,169.85
3836.4,0.45339,0.78818,0.79005,1.4513,39.491,176.2,0.0312,0.0312,4.4837,274.05,265.81,72.505,4.4837,441.67,435.69,301.32,4.5149,544.92,532.61,89.001
5336.4,0.27839,0.88818,1.5562,1.9693,26.617,334.76,0.041423,0.041423,4.6488,257.4,240.84,54.492,4.6488,467.02,461.2,334.03,4.6902,609.31,592.33,88.769
